Token	Adress	ATH	Market_Cap	ATH_was	Alert_posted
$IRS	A3tCD8Q1yjdy3gRDJ4LFzpECnafW3sHNa3dJKHesG9Xf	10.1x	$588,942	a few seconds ago	an hour ago
$BANANA	Hg675ypQpBUwP3wiWjq8pFQxr6rjnT2QRH4Vi519jdiP	4.04x	$2,069,069	a few seconds ago	20 hours ago
$IRS	A3tCD8Q1yjdy3gRDJ4LFzpECnafW3sHNa3dJKHesG9Xf	11.5x	$672,866	a few seconds ago	an hour ago
$IRS	A3tCD8Q1yjdy3gRDJ4LFzpECnafW3sHNa3dJKHesG9Xf	12.9x	$754,010	a few seconds ago	an hour ago
$BANANA	Hg675ypQpBUwP3wiWjq8pFQxr6rjnT2QRH4Vi519jdiP	5.2x	$2,660,752	a few seconds ago	20 hours ago
$IRS	A3tCD8Q1yjdy3gRDJ4LFzpECnafW3sHNa3dJKHesG9Xf	13.6x	$793,765	a few seconds ago	an hour ago
$IRS	A3tCD8Q1yjdy3gRDJ4LFzpECnafW3sHNa3dJKHesG9Xf	14.4x	$839,174	a few seconds ago	an hour ago
$IRS	A3tCD8Q1yjdy3gRDJ4LFzpECnafW3sHNa3dJKHesG9Xf	15.2x	$891,106	a few seconds ago	2 hours ago
$1DEGEN	G9diG2DPZEg5PRhEC82uwTGusGKY7aSBPWEp64uKptEa	2.0x	$561,698	a few seconds ago	18 minutes ago
$1DEGEN	G9diG2DPZEg5PRhEC82uwTGusGKY7aSBPWEp64uKptEa	3.2x	$874,179	a few seconds ago	an hour ago
$WHC	9VLtWhS7Zope97RAJ1KBk2n8FHcNDu5QxqXWv1A3WMko	15.9x	$846,265	a few seconds ago	5 days ago
$WHC	9VLtWhS7Zope97RAJ1KBk2n8FHcNDu5QxqXWv1A3WMko	18.01x	$959,379	a few seconds ago	5 days ago
$WHC	9VLtWhS7Zope97RAJ1KBk2n8FHcNDu5QxqXWv1A3WMko	19.2x	$1,024,578	a few seconds ago	5 days ago
$PEG	EeHZ962wYSGW1GYVGAXPFSRGEr46a9MQQewg43LTeNAD	2.11x	$3,889,955	a few seconds ago	11 minutes ago
$WHC	9VLtWhS7Zope97RAJ1KBk2n8FHcNDu5QxqXWv1A3WMko	22.2x	$1,184,637	a few seconds ago	5 days ago
$NALA	3fZjsRcjkjBXrwpTczseu3q93o6dKnadsTdcXQpf4E2Z	2.03x	$1,112,683	a few seconds ago	14 minutes ago
$NALA	3fZjsRcjkjBXrwpTczseu3q93o6dKnadsTdcXQpf4E2Z	3.4x	$1,866,183	a few seconds ago	an hour ago
NALA	3fZjsRcjkjBXrwpTczseu3q93o6dKnadsTdcXQpf4E2Z	4.1x	$2,237,032	a few seconds ago	an hour ago
$NALA	3fZjsRcjkjBXrwpTczseu3q93o6dKnadsTdcXQpf4E2Z	5.3x	$2,917,819	a few seconds ago	2 hours ago
NALA	3fZjsRcjkjBXrwpTczseu3q93o6dKnadsTdcXQpf4E2Z	6.03x	$3,310,754	a few seconds ago	2 hours ago
$NALA	3fZjsRcjkjBXrwpTczseu3q93o6dKnadsTdcXQpf4E2Z	7.8x	$4,264,222	a few seconds ago	2 hours ago
$CHUNG	7KNphPB6RMyUUN7Q57wwGuPWEDhZn6Qe7drka8LYmFfw	13.07x	$1,409,918	a few seconds ago	3 days ago
$GRUMP	5nr7i7cTkTj7Kgg7HvJJ1SoC1Q8Fn2FyNDv8gQzPcUL2	2.4x	$238,273	a few seconds ago	10 minutes ago
$SHIBASSO	3rcwsZ86w1npjDBmXBL3XSxxK6TcwSPzXFSuCx2kTFP4	5.3x	$713,902	a few seconds ago	4 days ago
$CHUNG	7KNphPB6RMyUUN7Q57wwGuPWEDhZn6Qe7drka8LYmFfw	14.9x	$1,604,675	a few seconds ago	3 days ago
LIGMA	node3SHFNF7h6N9jbztfVcXrZcvAJdns1xAV8CbYFLG	26.46x	$4,930,644	a few seconds ago	2 days ago
$LIGMA	node3SHFNF7h6N9jbztfVcXrZcvAJdns1xAV8CbYFLG	32.9x	$6,132,341	a few seconds ago	2 days ago
$SHIBASSO	3rcwsZ86w1npjDBmXBL3XSxxK6TcwSPzXFSuCx2kTFP4	6.5x	$882,817	a few seconds ago	4 days ago
LIGMA	node3SHFNF7h6N9jbztfVcXrZcvAJdns1xAV8CbYFLG	35.02x	$6,524,716	a few seconds ago	2 days ago
$SHIBASSO	3rcwsZ86w1npjDBmXBL3XSxxK6TcwSPzXFSuCx2kTFP4	7.1x	$956,402	a few seconds ago	4 days ago
$CATO	AYFrik7wqDCoc6YAYE3NkaU8yuEsCWRhgWskiibyFQwh	2.2x	$454,540	a few seconds ago	23 minutes ago
$CATO	AYFrik7wqDCoc6YAYE3NkaU8yuEsCWRhgWskiibyFQwh	3.29x	$664,183	a few seconds ago	an hour ago
$CATO	AYFrik7wqDCoc6YAYE3NkaU8yuEsCWRhgWskiibyFQwh	4.8x	$974,219	a few seconds ago	an hour ago
$CATO	AYFrik7wqDCoc6YAYE3NkaU8yuEsCWRhgWskiibyFQwh	5.2x	$1,056,069	a few seconds ago	an hour ago
$CATO	AYFrik7wqDCoc6YAYE3NkaU8yuEsCWRhgWskiibyFQwh	6.01x	$1,215,081	a few seconds ago	2 hours ago
$JEETS	JEETkCSo9ZYRn6eRv3PwUyoHMq3JpyBJ1kdPYaihTAr7	2.2x	$133,331	a few seconds ago	5 days ago
$CAT	FMxWStSgXHAEd6SFdwatqp6oRgEryGSt1Q69rqDh7Ep5	2.2x	$212,305	a few seconds ago	5 minutes ago
$CAT	FMxWStSgXHAEd6SFdwatqp6oRgEryGSt1Q69rqDh7Ep5	3.6x	$347,093	a few seconds ago	19 minutes ago
$CHONK	BqdVkKk5kFpnSjQDHPt2G81zruB5JkFnTh1eRoJVTRRt	2.0x	$110,702	a few seconds ago	7 minutes ago
$CHONK	BqdVkKk5kFpnSjQDHPt2G81zruB5JkFnTh1eRoJVTRRt	3.04x	$165,913	a few seconds ago	12 minutes ago
$CHUNG	7KNphPB6RMyUUN7Q57wwGuPWEDhZn6Qe7drka8LYmFfw	16.13x	$1,739,377	a few seconds ago	3 days ago
$MEOW	HQEivWsBwRCo38DcvF8im6xwDe6WXckfvei4Cv4VMyTx	3.9x	$110,247	a few seconds ago	8 minutes ago
$BarrTremp	2CMxmFb2nsNdw351TfZoawpN1DnDuVrH4Wn6fxH2EJT6	2.2x	$1,361,901	a few seconds ago	an hour ago
$CHUNG	7KNphPB6RMyUUN7Q57wwGuPWEDhZn6Qe7drka8LYmFfw	17.2x	$1,850,773	a few seconds ago	3 days ago
$ADHD	92GjLswmuB5cg6Ay9kurDqbRsrciT3QmnuLUBptSdPMF	2.1x	$300,795	a few seconds ago	14 minutes ago
$ADHD	92GjLswmuB5cg6Ay9kurDqbRsrciT3QmnuLUBptSdPMF	3.43x	$479,894	a few seconds ago	26 minutes ago
LIGMA	node3SHFNF7h6N9jbztfVcXrZcvAJdns1xAV8CbYFLG	41.3x	$7,689,562	a few seconds ago	3 days ago
$Dibble	8niSFu6jL2hpwjuLHzdkVMyoP2CBEPRBsEjRY5QrHBXG	2.4x	$73,929	a few seconds ago	a few seconds ago
$Dibble	8niSFu6jL2hpwjuLHzdkVMyoP2CBEPRBsEjRY5QrHBXG	3.2x	$100,872	a few seconds ago	28 minutes ago
$Dibble	8niSFu6jL2hpwjuLHzdkVMyoP2CBEPRBsEjRY5QrHBXG	4.1x	$128,959	a few seconds ago	an hour ago
$CrazyPepe	E7ENfG7EA1oGAtgZiaL8YL3THoSwu72LbsYmpN6n5ZXw	2.0x	$1,876,120	a few seconds ago	2 hours ago
$CrazyPepe	E7ENfG7EA1oGAtgZiaL8YL3THoSwu72LbsYmpN6n5ZXw	3.0x	$2,814,800	a few seconds ago	3 hours ago
$MOOMOO	7ZNRP2f7mqE9V2TjvWvGE8rewypdJCU1xz1Qzs8LK9V8	2.1x	$281,197	a few seconds ago	3 minutes ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	20.04x	$25,519,668	a few seconds ago	3 days ago
$POPFROG	3GTdR8h7biYHWTF8hUsfuPBAtG7D4LrcTcCXQq9v4vtT	2.2x	$135,710	a few seconds ago	a minute ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	21.9x	$27,875,608	a few seconds ago	3 days ago
$POPFROG	3GTdR8h7biYHWTF8hUsfuPBAtG7D4LrcTcCXQq9v4vtT	3.30x	$207,265	a few seconds ago	10 minutes ago
$POPCAT	2L2giynunB7A5n4iCsNtb5jYZAJhwjy1GoLvUe1MdCK3	2.2x	$56,363	a few seconds ago	3 minutes ago
$POPCAT	2L2giynunB7A5n4iCsNtb5jYZAJhwjy1GoLvUe1MdCK3	3.9x	$100,081	a few seconds ago	4 minutes ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	25.4x	$32,350,262	a few seconds ago	3 days ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	28.3x	$36,080,231	a few seconds ago	3 days ago
$MOOMOO	7ZNRP2f7mqE9V2TjvWvGE8rewypdJCU1xz1Qzs8LK9V8	3.1x	$413,641	a few seconds ago	3 hours ago
$MOOMOO	7ZNRP2f7mqE9V2TjvWvGE8rewypdJCU1xz1Qzs8LK9V8	4.0x	$538,241	a few seconds ago	3 hours ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	29.4x	$37,461,783	a few seconds ago	3 days ago
$KONG	ApezRpMsRhTeG1dp1DhnTS4uvFXFWyZkLvRBuMtvYENk	2.1x	$227,931	a few seconds ago	7 minutes ago
$KONG	ApezRpMsRhTeG1dp1DhnTS4uvFXFWyZkLvRBuMtvYENk	3.3x	$349,114	a few seconds ago	13 minutes ago
$KONG	ApezRpMsRhTeG1dp1DhnTS4uvFXFWyZkLvRBuMtvYENk	5.04x	$540,110	a few seconds ago	14 minutes ago
$ARNIE	EEpqSkVKBAd8j96xgfouMFkgYXQo8ubNyP3AHoCmcVH7	2.00x	$308,693	a few seconds ago	19 minutes ago
$ARNIE	EEpqSkVKBAd8j96xgfouMFkgYXQo8ubNyP3AHoCmcVH7	3.20x	$492,678	a few seconds ago	an hour ago
$CrazyPepe	E7ENfG7EA1oGAtgZiaL8YL3THoSwu72LbsYmpN6n5ZXw	4.0x	$3,713,841	a few seconds ago	18 hours ago
$DOGE	7jewdKU4RRYTZRXBeD4umVgjDDwJM1o25wuxUoEdu7XD	2.4x	$90,058	a few seconds ago	20 minutes ago
$ARNIE	EEpqSkVKBAd8j96xgfouMFkgYXQo8ubNyP3AHoCmcVH7	4.3x	$668,136	a few seconds ago	5 hours ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	32.0x	$40,736,464	a few seconds ago	3 days ago
$CUMK	DaUM9bu4uXPbTqH3BRjegDBmiby3rmptDcH3cSbUHoLV	2.7x	$220,290	a few seconds ago	9 minutes ago
$ARNIE	EEpqSkVKBAd8j96xgfouMFkgYXQo8ubNyP3AHoCmcVH7	6.5x	$999,207	a few seconds ago	5 hours ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	35.7x	$45,457,606	a few seconds ago	3 days ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	37.7x	$47,974,683	a few seconds ago	3 days ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	40.7x	$51,868,217	a few seconds ago	3 days ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	43.6x	$55,482,998	a few seconds ago	4 days ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	45.4x	$57,760,945	a few seconds ago	4 days ago
LIGMA	node3SHFNF7h6N9jbztfVcXrZcvAJdns1xAV8CbYFLG	44.7x	$8,329,802	a few seconds ago	4 days ago
$DUMPLING	DErcTXtQBPYEsxq7x9K1V9JjEeMa6E1LToTMYBtzbafs	3.1x	$137,247	a few seconds ago	30 minutes ago
$SIMCAT	9E1VrqzbpKEk8gMHkrQqnzz9YRso9kjqmN3AEvMMM9EY	2.1x	$294,312	a few seconds ago	an hour ago
$DUMPLING	DErcTXtQBPYEsxq7x9K1V9JjEeMa6E1LToTMYBtzbafs	4.6x	$206,159	a few seconds ago	33 minutes ago
$DUMPLING	DErcTXtQBPYEsxq7x9K1V9JjEeMa6E1LToTMYBtzbafs	5.5x	$245,109	a few seconds ago	34 minutes ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	55.2x	$70,282,381	a few seconds ago	4 days ago
$DUMPLING	DErcTXtQBPYEsxq7x9K1V9JjEeMa6E1LToTMYBtzbafs	7.2x	$321,539	a few seconds ago	42 minutes ago
LIGMA	node3SHFNF7h6N9jbztfVcXrZcvAJdns1xAV8CbYFLG	45.5x	$8,482,813	a few seconds ago	4 days ago
$LIGMA	node3SHFNF7h6N9jbztfVcXrZcvAJdns1xAV8CbYFLG	48.02x	$8,948,150	a few seconds ago	4 days ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	59.5x	$75,818,847	a few seconds ago	4 days ago
LIGMA	node3SHFNF7h6N9jbztfVcXrZcvAJdns1xAV8CbYFLG	49.5x	$9,218,129	a few seconds ago	4 days ago
$FELICETTE	BychPBYgrmUeRE38qKqs6Tx4Zo5Rh96Mcp9Lu8PUXFVv	3.7x	$169,971	a few seconds ago	2 days ago
$CHUNG	7KNphPB6RMyUUN7Q57wwGuPWEDhZn6Qe7drka8LYmFfw	20.61x	$2,222,866	a few seconds ago	5 days ago
LIGMA	node3SHFNF7h6N9jbztfVcXrZcvAJdns1xAV8CbYFLG	52.2x	$9,720,943	a few seconds ago	4 days ago
$LIGMA	node3SHFNF7h6N9jbztfVcXrZcvAJdns1xAV8CbYFLG	53.8x	$10,021,623	a few seconds ago	4 days ago
$DUMPLING	DErcTXtQBPYEsxq7x9K1V9JjEeMa6E1LToTMYBtzbafs	8.1x	$361,089	a few seconds ago	3 hours ago
$DUMPLING	DErcTXtQBPYEsxq7x9K1V9JjEeMa6E1LToTMYBtzbafs	9.6x	$428,243	a few seconds ago	3 hours ago
$CHUNG	7KNphPB6RMyUUN7Q57wwGuPWEDhZn6Qe7drka8LYmFfw	22.6x	$2,435,437	a few seconds ago	5 days ago
LIGMA	node3SHFNF7h6N9jbztfVcXrZcvAJdns1xAV8CbYFLG	68.8x	$12,813,939	a few seconds ago	4 days ago
$DUMPLING	DErcTXtQBPYEsxq7x9K1V9JjEeMa6E1LToTMYBtzbafs	10.3x	$461,268	a few seconds ago	4 hours ago
$DUMPLING	DErcTXtQBPYEsxq7x9K1V9JjEeMa6E1LToTMYBtzbafs	11.5x	$513,167	a few seconds ago	4 hours ago
$DUMPLING	DErcTXtQBPYEsxq7x9K1V9JjEeMa6E1LToTMYBtzbafs	13.7x	$611,974	a few seconds ago	4 hours ago
$DUMPLING	DErcTXtQBPYEsxq7x9K1V9JjEeMa6E1LToTMYBtzbafs	14.01x	$627,169	a few seconds ago	4 hours ago
$DUMPLING	DErcTXtQBPYEsxq7x9K1V9JjEeMa6E1LToTMYBtzbafs	16.5x	$738,428	a few seconds ago	4 hours ago
$DUMPLING	DErcTXtQBPYEsxq7x9K1V9JjEeMa6E1LToTMYBtzbafs	19.1x	$853,192	a few seconds ago	5 hours ago
$DUMPLING	DErcTXtQBPYEsxq7x9K1V9JjEeMa6E1LToTMYBtzbafs	20.7x	$927,668	a few seconds ago	5 hours ago
$FELICETTE	BychPBYgrmUeRE38qKqs6Tx4Zo5Rh96Mcp9Lu8PUXFVv	4.6x	$213,020	a few seconds ago	2 days ago
$SD	EcrRa8njTL11SxiLzSRY35UWNcudJbFsdp1yvr26FBFm	2.4x	$183,981	a few seconds ago	19 minutes ago
$CHUNG	7KNphPB6RMyUUN7Q57wwGuPWEDhZn6Qe7drka8LYmFfw	25.04x	$2,700,766	a few seconds ago	5 days ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	63.3x	$80,669,109	a few seconds ago	4 days ago
$KING	4GYHKVPytbsKR1rZJKninR3DxkQKvRKBZjdnZqF4kEn3	2.04x	$875,548	a few seconds ago	an hour ago
$FELICETTE	BychPBYgrmUeRE38qKqs6Tx4Zo5Rh96Mcp9Lu8PUXFVv	5.7x	$264,140	a few seconds ago	2 days ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	67.6x	$86,062,349	a few seconds ago	4 days ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	69.8x	$88,844,606	a few seconds ago	4 days ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	71.5x	$91,085,717	a few seconds ago	4 days ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	72.03x	$91,738,899	a few seconds ago	4 days ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	76.5x	$97,383,317	a few seconds ago	4 days ago
nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	77.7x	$98,925,147	a few seconds ago	4 days ago
$SolSPACE	CJdKn78vMey1NtmYyvYtqboWzmN14kqUpstgxVQnjpcv	2.3x	$262,612	a few seconds ago	5 minutes ago
$SolSPACE	CJdKn78vMey1NtmYyvYtqboWzmN14kqUpstgxVQnjpcv	3.12x	$351,814	a few seconds ago	14 minutes ago
$PLUMP	5V584oeJMMARXaePf8aNnxRELq9ktJpTwxSkA18xTfs5	2.1x	$85,844	a few seconds ago	9 minutes ago
$drek	GhiXHbrkh7KEGXZsDAM9LtNiXEgouSgBYxFy5eGNmQBc	2.1x	$293,575	a few seconds ago	4 minutes ago
$drek	GhiXHbrkh7KEGXZsDAM9LtNiXEgouSgBYxFy5eGNmQBc	3.7x	$514,563	a few seconds ago	28 minutes ago
$drek	GhiXHbrkh7KEGXZsDAM9LtNiXEgouSgBYxFy5eGNmQBc	4.8x	$681,724	a few seconds ago	an hour ago
$drek	GhiXHbrkh7KEGXZsDAM9LtNiXEgouSgBYxFy5eGNmQBc	5.2x	$725,810	a few seconds ago	an hour ago
$SHIBASSO	3rcwsZ86w1npjDBmXBL3XSxxK6TcwSPzXFSuCx2kTFP4	8.6x	$1,158,914	a few seconds ago	6 days ago
$MAO	CwUm5UgLhezWgS7xZJx5NpH4hnRJiQyv4g8dU787Yk91	2.1x	$164,247	a few seconds ago	7 minutes ago
$SHIBASSO	3rcwsZ86w1npjDBmXBL3XSxxK6TcwSPzXFSuCx2kTFP4	9.8x	$1,325,353	a few seconds ago	6 days ago
$SHIBASSO	3rcwsZ86w1npjDBmXBL3XSxxK6TcwSPzXFSuCx2kTFP4	10.9x	$1,480,571	a few seconds ago	6 days ago
$SHIBASSO	3rcwsZ86w1npjDBmXBL3XSxxK6TcwSPzXFSuCx2kTFP4	11.4x	$1,546,292	a few seconds ago	6 days ago
$MRSBODEN	CbMfDkinemFDP6iyBsyUZQLrNhzAkDVA1nBstGbQ2ces	2.1x	$131,840	a few seconds ago	2 hours ago
$SHIBASSO	3rcwsZ86w1npjDBmXBL3XSxxK6TcwSPzXFSuCx2kTFP4	12.8x	$1,735,060	a few seconds ago	6 days ago
$SHIBASSO	3rcwsZ86w1npjDBmXBL3XSxxK6TcwSPzXFSuCx2kTFP4	15.6x	$2,112,272	a few seconds ago	6 days ago
$MRSBODEN	CbMfDkinemFDP6iyBsyUZQLrNhzAkDVA1nBstGbQ2ces	4.41x	$283,443	a few seconds ago	3 hours ago
$SHIBASSO	3rcwsZ86w1npjDBmXBL3XSxxK6TcwSPzXFSuCx2kTFP4	18.7x	$2,532,449	a few seconds ago	6 days ago
$FELICETTE	BychPBYgrmUeRE38qKqs6Tx4Zo5Rh96Mcp9Lu8PUXFVv	22.5x	$1,043,910	a few seconds ago	3 days ago
$SHIBASSO	3rcwsZ86w1npjDBmXBL3XSxxK6TcwSPzXFSuCx2kTFP4	24.7x	$3,348,689	a few seconds ago	6 days ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	78.6x	$100,078,062	a few seconds ago	4 days ago
$CATZ	946SoYCjnufX8bZuWEQw12NKX2yVYCWKABCTb4ryMphg	2.05x	$197,400	a few seconds ago	39 minutes ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	90.8x	$115,654,283	a few seconds ago	4 days ago
$CATZ	946SoYCjnufX8bZuWEQw12NKX2yVYCWKABCTb4ryMphg	3.5x	$336,121	a few seconds ago	an hour ago
$CATZ	946SoYCjnufX8bZuWEQw12NKX2yVYCWKABCTb4ryMphg	4.3x	$412,382	a few seconds ago	an hour ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	96.2x	$122,504,552	a few seconds ago	5 days ago
$CATZ	946SoYCjnufX8bZuWEQw12NKX2yVYCWKABCTb4ryMphg	5.7x	$550,049	a few seconds ago	2 hours ago
$CATZ	946SoYCjnufX8bZuWEQw12NKX2yVYCWKABCTb4ryMphg	6.1x	$587,606	a few seconds ago	2 hours ago
$CATZ	946SoYCjnufX8bZuWEQw12NKX2yVYCWKABCTb4ryMphg	7.32x	$705,648	a few seconds ago	2 hours ago
$CATZ	946SoYCjnufX8bZuWEQw12NKX2yVYCWKABCTb4ryMphg	9.2x	$882,453	a few seconds ago	2 hours ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	108.0x	$137,527,889	a few seconds ago	5 days ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	108.04x	$137,594,336	a few seconds ago	5 days ago
$GUNGING	AxkSzJPZtc5soDr5oGoXTwuqZwioNxKAofS7NwuDmM5C	3.3x	$117,013	a few seconds ago	8 minutes ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	110.6x	$140,827,342	a few seconds ago	5 days ago
GUNGING	AxkSzJPZtc5soDr5oGoXTwuqZwioNxKAofS7NwuDmM5C	4.04x	$144,588	a few seconds ago	21 minutes ago
$GUNGING	AxkSzJPZtc5soDr5oGoXTwuqZwioNxKAofS7NwuDmM5C	5.19x	$186,048	a few seconds ago	23 minutes ago
$GUNGING	AxkSzJPZtc5soDr5oGoXTwuqZwioNxKAofS7NwuDmM5C	6.1x	$218,365	a few seconds ago	25 minutes ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	114.3x	$145,504,483	a few seconds ago	5 days ago
$MEW	MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5	6.5x	$397,446,634	a few seconds ago	3 days ago
$nub	GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn	141.2x	$179,848,670	a few seconds ago	5 days ago
$MEW	MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5	7.6x	$464,016,096	a few seconds ago	4 days ago
$CATZ	946SoYCjnufX8bZuWEQw12NKX2yVYCWKABCTb4ryMphg	10.14x	$977,675	a few seconds ago	6 hours ago
$CATZ	946SoYCjnufX8bZuWEQw12NKX2yVYCWKABCTb4ryMphg	12.6x	$1,213,383	a few seconds ago	6 hours ago
$CATZ	946SoYCjnufX8bZuWEQw12NKX2yVYCWKABCTb4ryMphg	13.71x	$1,321,986	a few seconds ago	6 hours ago
$CATZ	946SoYCjnufX8bZuWEQw12NKX2yVYCWKABCTb4ryMphg	14.30x	$1,378,664	a few seconds ago	6 hours ago
$CATZ	946SoYCjnufX8bZuWEQw12NKX2yVYCWKABCTb4ryMphg	16.9x	$1,625,861	a few seconds ago	6 hours ago
$CATZ	946SoYCjnufX8bZuWEQw12NKX2yVYCWKABCTb4ryMphg	17.5x	$1,686,797	a few seconds ago	6 hours ago
NUBWIF	FDGpkZGNQqw28MLdZVEnB99MPGoB15S7V848EicZDTbA	2.2x	$241,154	a few seconds ago	an hour ago
$CATZ	946SoYCjnufX8bZuWEQw12NKX2yVYCWKABCTb4ryMphg	19.0x	$1,830,814	a few seconds ago	6 hours ago
$CATZ	946SoYCjnufX8bZuWEQw12NKX2yVYCWKABCTb4ryMphg	20.5x	$1,977,429	a few seconds ago	6 hours ago
$CATZ	946SoYCjnufX8bZuWEQw12NKX2yVYCWKABCTb4ryMphg	21.5x	$2,070,427	a few seconds ago	6 hours ago
$CATZ	946SoYCjnufX8bZuWEQw12NKX2yVYCWKABCTb4ryMphg	22.2x	$2,136,345	a few seconds ago	6 hours ago
$CATZ	946SoYCjnufX8bZuWEQw12NKX2yVYCWKABCTb4ryMphg	24.0x	$2,312,074	a few seconds ago	7 hours ago
$CATZ	946SoYCjnufX8bZuWEQw12NKX2yVYCWKABCTb4ryMphg	25.6x	$2,466,723	a few seconds ago	7 hours ago
$CATZ	946SoYCjnufX8bZuWEQw12NKX2yVYCWKABCTb4ryMphg	27.09x	$2,611,575	a few seconds ago	9 hours ago
$CATZ	946SoYCjnufX8bZuWEQw12NKX2yVYCWKABCTb4ryMphg	28.11x	$2,709,981	a few seconds ago	9 hours ago
$CATZ	946SoYCjnufX8bZuWEQw12NKX2yVYCWKABCTb4ryMphg	31.6x	$3,043,727	a few seconds ago	9 hours ago
$CHUWIF	G42BDf6JFrAxoGepvwjJWvxn2LJXnmCFVwAuSzJRKLLA	2.01x	$138,832	a few seconds ago	3 minutes ago
$CHUWIF	G42BDf6JFrAxoGepvwjJWvxn2LJXnmCFVwAuSzJRKLLA	3.6x	$248,348	a few seconds ago	7 minutes ago
$CHUWIF	G42BDf6JFrAxoGepvwjJWvxn2LJXnmCFVwAuSzJRKLLA	7.3x	$501,907	a few seconds ago	12 minutes ago
$CHUWIF	G42BDf6JFrAxoGepvwjJWvxn2LJXnmCFVwAuSzJRKLLA	8.1x	$562,771	a few seconds ago	an hour ago
$CHUWIF	G42BDf6JFrAxoGepvwjJWvxn2LJXnmCFVwAuSzJRKLLA	9.6x	$666,230	a few seconds ago	an hour ago
$FELICETTE	BychPBYgrmUeRE38qKqs6Tx4Zo5Rh96Mcp9Lu8PUXFVv	24.5x	$1,139,226	a few seconds ago	3 days ago
$FELICETTE	BychPBYgrmUeRE38qKqs6Tx4Zo5Rh96Mcp9Lu8PUXFVv	88.6x	$4,116,718	a few seconds ago	3 days ago
$MEW	MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5	8.5x	$513,044,379	a few seconds ago	4 days ago
$MEW	MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5	9.2x	$556,841,782	a few seconds ago	4 days ago
$MEW	MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5	10.1x	$614,705,464	a few seconds ago	4 days ago
$MEW	MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5	11.0x	$670,356,252	a few seconds ago	4 days ago
$FELICETTE	BychPBYgrmUeRE38qKqs6Tx4Zo5Rh96Mcp9Lu8PUXFVv	94.1x	$4,372,160	a few seconds ago	4 days ago
$MEW	MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5	12.2x	$737,939,665	a few seconds ago	4 days ago
$MEW	MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5	13.01x	$789,727,887	a few seconds ago	4 days ago
